5.992976755724930626e+01,7.028115339291991859e+02,3.644495937592625978e+01,2.384991144709920263e+01
3.568390301217689284e+02,6.962620649020402652e+02,3.682847234186245942e+02,2.166675510471304733e+01
4.028136047577390855e+01,8.490830088690725006e+02,3.644495937592625978e+01,1.941361061532206804e+02
7.521186195395262075e+01,1.052116548710986763e+03,9.539018062035290768e+01,3.993528023375208704e+02
4.201505640509681143e+02,1.021552359917580134e+03,4.272299446630512421e+02,3.425907374354803778e+02
4.397989711324435120e+02,7.988704129941904739e+02,4.556109771140714884e+02,1.482898229631109643e+02
5.664220389908416564e+02,1.126343864352116498e+03,5.582193252062216970e+02,4.321001474733134273e+02
1.756370537037166741e+02,1.261699557580059491e+03,2.023648413972754270e+02,5.805547787555731247e+02
3.373189144861544264e+01,1.204937492678018998e+03,6.919230451171881668e+01,5.325253392230774807e+02
3.371906230402935307e+02,1.222402743417108240e+03,3.399036909676043479e+02,5.237927138535328595e+02
2.345822749481433220e+02,9.647902950155396411e+02,2.416616555602265635e+02,3.185760176692324421e+02
2.193001805514400075e+02,6.984452212444264205e+02,2.132806231092063172e+02,2.166675510471304733e+01
1.603549593070133596e+02,9.036619174287268379e+02,1.608848708919381352e+02,3.687886135441144688e+02
4.179674077085819590e+02,9.604239823307673305e+02,4.141310066087341966e+02,4.146348967342241849e+02
6.866239292679415485e+01,5.958368731522766666e+02,3.207864669115383549e+01,3.913200584380228975e+01
2.716959327687081895e+02,6.722473451357925569e+02,2.613100626417020749e+02,1.068098524577737862e+02
3.415569357250658413e+02,6.547820943967033145e+02,3.377205346252181926e+02,8.061197634913969523e+01
2.718242242145674936e+01,1.242051150498583638e+03,6.482599182694650608e+01,6.875294395324956440e+02
2.389485876329156326e+02,1.259516401237673335e+03,2.569437499569297643e+02,6.962620649020402652e+02
1.188749888016761815e+02,7.704893805431704550e+02,1.041228059898976426e+02,2.443487020281027071e+02
3.262748413283625268e+02,1.246417463183355949e+03,3.311710655980596130e+02,6.635147197662479357e+02
5.664220389908416564e+02,1.194021710966087767e+03,5.494866998366769621e+02,6.089358112065935984e+02
2.564138383720051024e+02,1.060849174080531384e+03,2.678595316688606545e+02,5.106937757992157003e+02
3.809820413338775325e+01,9.844387020970154936e+02,4.736074108785703629e+01,4.626643362667200563e+02
2.673296200839358789e+02,6.285842182880689961e+02,2.525774372721574537e+02,1.461066666207248090e+02
4.114179386814232657e+02,5.609063716740977270e+02,4.119478502663480413e+02,5.878041292527791484e+01
4.048684696542647998e+02,9.691566077003119517e+02,4.010320685544171511e+02,5.063274631144433897e+02
5.119714218770468506e+01,5.237927138535328595e+02,1.024708326729216878e+01,4.131516218618844505e+01
1.254244578288346474e+02,6.918957522172679546e+02,1.063059623322837979e+02,2.377992330009440138e+02
2.062012424971230757e+02,1.176556460226998524e+03,2.220132484787509384e+02,7.006283775868130306e+02
3.240916849859763715e+02,1.130710177036888808e+03,3.268047529132873024e+02,6.656978761086340910e+02
7.739501829633877605e+01,9.735229203850842623e+02,8.447439890842201748e+01,5.259758701959190148e+02
1.996517734699646098e+02,8.752808849777068190e+02,1.958153723701168474e+02,4.299169911309272720e+02
5.271252248278906336e+02,9.342261062221334669e+02,5.189225110432705605e+02,4.604811799243336736e+02
5.467736319093660313e+02,6.067526548642074431e+02,5.582193252062216970e+02,1.155424778273184074e+02
3.284579976707486821e+02,7.857714749398735421e+02,3.224384402285149918e+02,3.229423303540049801e+02
3.240916849859763715e+02,3.185760176692324421e+02,3.006068768046532114e+02,6.384660708009732843e+00
4.005021569694924892e+02,5.085106194568295450e+02,3.879331305001001056e+02,2.159676695770824608e+02
5.338029853009084036e+01,3.251254866963911354e+02,8.063926924906013483e+00,2.603306778948535793e+01
6.144514785233375278e+02,1.041200766999055986e+03,5.931498266844005229e+02,7.486578171193084472e+02
3.591504779100159794e+01,9.036619174287268379e+02,3.426180303353999079e+01,6.394999999999997726e+02
2.171170242090538522e+02,7.006283775868130306e+02,2.045479977396615823e+02,4.364664601580859653e+02
3.022601215621145911e+02,1.150358584118364661e+03,3.006068768046532114e+02,8.578156342386171218e+02
5.774661121486315096e+01,1.191838554623701611e+03,7.137546085410497199e+01,9.014787610863406826e+02
9.267711269304209054e+01,5.696389970436423482e+02,6.264283548456035078e+01,2.967444542453708891e+02
6.471988236591300847e+02,4.102685840494518743e+02,6.477287352440548602e+02,9.807722708822916502e+01
5.183925994583457850e+02,4.582980235819475183e+02,5.145561983584982499e+02,1.592056046750419682e+02
1.909191481004197612e+02,3.731549262288867794e+02,1.587017145495519799e+02,7.406250732198122932e+01
